,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.21425724029541016,001-2014,1,session_E,0.6166666666666667,Offline,Without,2304,22,ensemble_4
1,0.21425724029541016,001-2014,1,session_E,0.6166666666666667,Online,Without,2304,22,online_4
2,0.14372777938842773,001-2014,1,session_T,0.6916666666666667,Offline,Without,2304,22,ensemble_4
3,0.14372777938842773,001-2014,1,session_T,0.6916666666666667,Online,Without,2304,22,online_4
4,0.14330530166625977,001-2014,2,session_E,0.5833333333333334,Offline,Without,2304,22,ensemble_4
5,0.14330530166625977,001-2014,2,session_E,0.5833333333333334,Online,Without,2304,22,online_4
6,0.14278578758239746,001-2014,2,session_T,0.6083333333333333,Offline,Without,2304,22,ensemble_4
7,0.14278578758239746,001-2014,2,session_T,0.6083333333333333,Online,Without,2304,22,online_4
8,0.14178252220153809,001-2014,3,session_E,0.8833333333333333,Offline,Without,2304,22,ensemble_4
9,0.14178252220153809,001-2014,3,session_E,0.8833333333333333,Online,Without,2304,22,online_4
10,0.1418454647064209,001-2014,3,session_T,0.85,Offline,Without,2304,22,ensemble_4
11,0.1418454647064209,001-2014,3,session_T,0.85,Online,Without,2304,22,online_4
12,0.1420595645904541,001-2014,4,session_E,0.7333333333333333,Offline,Without,2304,22,ensemble_4
13,0.1420595645904541,001-2014,4,session_E,0.7333333333333333,Online,Without,2304,22,online_4
14,0.14301753044128418,001-2014,4,session_T,0.7333333333333333,Offline,Without,2304,22,ensemble_4
15,0.14301753044128418,001-2014,4,session_T,0.7333333333333333,Online,Without,2304,22,online_4
16,0.14135408401489258,001-2014,5,session_E,0.49166666666666664,Offline,Without,2304,22,ensemble_4
17,0.14135408401489258,001-2014,5,session_E,0.49166666666666664,Online,Without,2304,22,online_4
18,0.14134502410888672,001-2014,5,session_T,0.5,Offline,Without,2304,22,ensemble_4
19,0.14134502410888672,001-2014,5,session_T,0.5,Online,Without,2304,22,online_4
20,0.14146876335144043,001-2014,6,session_E,0.6416666666666667,Offline,Without,2304,22,ensemble_4
21,0.14146876335144043,001-2014,6,session_E,0.6416666666666667,Online,Without,2304,22,online_4
22,0.14171648025512695,001-2014,6,session_T,0.7416666666666667,Offline,Without,2304,22,ensemble_4
23,0.14171648025512695,001-2014,6,session_T,0.7416666666666667,Online,Without,2304,22,online_4
24,0.1412510871887207,001-2014,7,session_E,0.49166666666666664,Offline,Without,2304,22,ensemble_4
25,0.1412510871887207,001-2014,7,session_E,0.49166666666666664,Online,Without,2304,22,online_4
26,0.14110255241394043,001-2014,7,session_T,0.5,Offline,Without,2304,22,ensemble_4
27,0.14110255241394043,001-2014,7,session_T,0.5,Online,Without,2304,22,online_4
28,0.1411278247833252,001-2014,8,session_E,0.725,Offline,Without,2304,22,ensemble_4
29,0.1411278247833252,001-2014,8,session_E,0.725,Online,Without,2304,22,online_4
30,0.14267849922180176,001-2014,8,session_T,0.7416666666666667,Offline,Without,2304,22,ensemble_4
31,0.14267849922180176,001-2014,8,session_T,0.7416666666666667,Online,Without,2304,22,online_4
32,0.1416151523590088,001-2014,9,session_E,0.5333333333333333,Offline,Without,2304,22,ensemble_4
33,0.1416151523590088,001-2014,9,session_E,0.5333333333333333,Online,Without,2304,22,online_4
34,0.14069890975952148,001-2014,9,session_T,0.55,Offline,Without,2304,22,ensemble_4
35,0.14069890975952148,001-2014,9,session_T,0.55,Online,Without,2304,22,online_4
