,time,dataset,subject,test,session,score,type,ft,n_samples,n_channels,pipeline,exp
0,6.700270414352417,001-2014,1,2,session_E,0.5333333333333333,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
1,6.9922521114349365,001-2014,1,2,session_T,0.575,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
2,2.803781509399414,001-2014,1,3,session_E,0.8833333333333333,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
3,3.1800689697265625,001-2014,1,3,session_T,0.9333333333333333,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
4,4.4124696254730225,001-2014,1,4,session_E,0.5833333333333334,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
5,5.009762525558472,001-2014,1,4,session_T,0.675,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
6,2.3931727409362793,001-2014,1,5,session_E,0.575,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
7,3.7752435207366943,001-2014,1,5,session_T,0.5083333333333333,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
8,3.88830304145813,001-2014,1,6,session_E,0.5166666666666667,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
9,2.385394811630249,001-2014,1,6,session_T,0.6083333333333333,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
10,4.473771333694458,001-2014,1,7,session_E,0.6583333333333333,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
11,9.581859111785889,001-2014,1,7,session_T,0.5833333333333334,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
12,9.563013553619385,001-2014,1,8,session_E,0.8916666666666667,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
13,9.578261613845825,001-2014,1,8,session_T,0.8666666666666667,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
14,7.969436407089233,001-2014,1,9,session_E,0.48333333333333334,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
15,4.340956687927246,001-2014,1,9,session_T,0.6666666666666666,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
16,4.570615530014038,001-2014,2,1,session_E,0.45,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
17,9.603787183761597,001-2014,2,1,session_T,0.4666666666666667,Online,With,288,22,ShallowFBCSPNet_EA,indiv_ft
