,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.1522812843322754,001-2014,1,session_E,0.6583333333333333,Online,Without,2304,22,online_3
1,0.14704537391662598,001-2014,1,session_T,0.6916666666666667,Online,Without,2304,22,online_3
2,0.14530587196350098,001-2014,2,session_E,0.5833333333333334,Online,Without,2304,22,online_3
3,0.14536643028259277,001-2014,2,session_T,0.5,Online,Without,2304,22,online_3
4,0.14496254920959473,001-2014,3,session_E,0.9,Online,Without,2304,22,online_3
5,0.14531970024108887,001-2014,3,session_T,0.85,Online,Without,2304,22,online_3
6,0.1453242301940918,001-2014,4,session_E,0.6166666666666667,Online,Without,2304,22,online_3
7,0.14453744888305664,001-2014,4,session_T,0.675,Online,Without,2304,22,online_3
8,0.14392447471618652,001-2014,5,session_E,0.525,Online,Without,2304,22,online_3
9,0.14425396919250488,001-2014,5,session_T,0.49166666666666664,Online,Without,2304,22,online_3
10,0.14424848556518555,001-2014,6,session_E,0.6166666666666667,Online,Without,2304,22,online_3
11,0.144012451171875,001-2014,6,session_T,0.675,Online,Without,2304,22,online_3
12,0.14411354064941406,001-2014,7,session_E,0.5166666666666667,Online,Without,2304,22,online_3
13,0.14399337768554688,001-2014,7,session_T,0.5666666666666667,Online,Without,2304,22,online_3
14,0.14490914344787598,001-2014,8,session_E,0.7833333333333333,Online,Without,2304,22,online_3
15,0.14437437057495117,001-2014,8,session_T,0.8,Online,Without,2304,22,online_3
16,0.14423036575317383,001-2014,9,session_E,0.5916666666666667,Online,Without,2304,22,online_3
17,0.1438465118408203,001-2014,9,session_T,0.7083333333333334,Online,Without,2304,22,online_3
