,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.2000281810760498,001-2014,1,session_E,0.6333333333333333,Online,Without,2304,22,online_5
1,0.12342548370361328,001-2014,1,session_T,0.7,Online,Without,2304,22,online_5
2,0.13053250312805176,001-2014,2,session_E,0.5583333333333333,Online,Without,2304,22,online_5
3,0.11702489852905273,001-2014,2,session_T,0.5416666666666666,Online,Without,2304,22,online_5
4,0.12788152694702148,001-2014,3,session_E,0.825,Online,Without,2304,22,online_5
5,0.121551513671875,001-2014,3,session_T,0.9083333333333333,Online,Without,2304,22,online_5
6,0.12250351905822754,001-2014,4,session_E,0.675,Online,Without,2304,22,online_5
7,0.11679506301879883,001-2014,4,session_T,0.6583333333333333,Online,Without,2304,22,online_5
8,0.10918569564819336,001-2014,5,session_E,0.5,Online,Without,2304,22,online_5
9,0.11942863464355469,001-2014,5,session_T,0.5,Online,Without,2304,22,online_5
10,0.14888858795166016,001-2014,6,session_E,0.6083333333333333,Online,Without,2304,22,online_5
11,0.12575197219848633,001-2014,6,session_T,0.6416666666666667,Online,Without,2304,22,online_5
12,0.12447690963745117,001-2014,7,session_E,0.5583333333333333,Online,Without,2304,22,online_5
13,0.1193845272064209,001-2014,7,session_T,0.5833333333333334,Online,Without,2304,22,online_5
14,0.11834144592285156,001-2014,8,session_E,0.9166666666666666,Online,Without,2304,22,online_5
15,0.11942791938781738,001-2014,8,session_T,0.875,Online,Without,2304,22,online_5
16,0.12009406089782715,001-2014,9,session_E,0.7416666666666667,Online,Without,2304,22,online_5
17,0.121673583984375,001-2014,9,session_T,0.7666666666666667,Online,Without,2304,22,online_5
