,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.1623530387878418,001-2014,1,session_E,0.6333333333333333,Online,Without,2304,22,online_5
1,0.14695429801940918,001-2014,1,session_T,0.85,Online,Without,2304,22,online_5
2,0.1389303207397461,001-2014,2,session_E,0.5166666666666667,Online,Without,2304,22,online_5
3,0.1384899616241455,001-2014,2,session_T,0.625,Online,Without,2304,22,online_5
4,0.1369915008544922,001-2014,3,session_E,0.8833333333333333,Online,Without,2304,22,online_5
5,0.13755464553833008,001-2014,3,session_T,0.8833333333333333,Online,Without,2304,22,online_5
6,0.13704609870910645,001-2014,4,session_E,0.6833333333333333,Online,Without,2304,22,online_5
7,0.13618683815002441,001-2014,4,session_T,0.6833333333333333,Online,Without,2304,22,online_5
8,0.13907718658447266,001-2014,5,session_E,0.55,Online,Without,2304,22,online_5
9,0.1368858814239502,001-2014,5,session_T,0.5,Online,Without,2304,22,online_5
10,0.13603734970092773,001-2014,6,session_E,0.625,Online,Without,2304,22,online_5
11,0.13599252700805664,001-2014,6,session_T,0.7083333333333334,Online,Without,2304,22,online_5
12,0.13537001609802246,001-2014,7,session_E,0.6,Online,Without,2304,22,online_5
13,0.13620591163635254,001-2014,7,session_T,0.7,Online,Without,2304,22,online_5
14,0.13598418235778809,001-2014,8,session_E,0.875,Online,Without,2304,22,online_5
15,0.14921951293945312,001-2014,8,session_T,0.7916666666666666,Online,Without,2304,22,online_5
16,0.14464950561523438,001-2014,9,session_E,0.7083333333333334,Online,Without,2304,22,online_5
17,0.13917827606201172,001-2014,9,session_T,0.8333333333333334,Online,Without,2304,22,online_5
