,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.1927640438079834,001-2014,1,session_E,0.6166666666666667,Online,Without,2304,22,online_1
1,0.14935040473937988,001-2014,1,session_T,0.9,Online,Without,2304,22,online_1
2,0.16415977478027344,001-2014,2,session_E,0.48333333333333334,Online,Without,2304,22,online_1
3,0.14443325996398926,001-2014,2,session_T,0.48333333333333334,Online,Without,2304,22,online_1
4,0.13187789916992188,001-2014,3,session_E,0.7833333333333333,Online,Without,2304,22,online_1
5,0.14712023735046387,001-2014,3,session_T,0.8833333333333333,Online,Without,2304,22,online_1
6,0.15098214149475098,001-2014,4,session_E,0.6166666666666667,Online,Without,2304,22,online_1
7,0.13146162033081055,001-2014,4,session_T,0.725,Online,Without,2304,22,online_1
8,0.13568377494812012,001-2014,5,session_E,0.6166666666666667,Online,Without,2304,22,online_1
9,0.135392427444458,001-2014,5,session_T,0.5083333333333333,Online,Without,2304,22,online_1
10,0.13566374778747559,001-2014,6,session_E,0.625,Online,Without,2304,22,online_1
11,0.1377100944519043,001-2014,6,session_T,0.675,Online,Without,2304,22,online_1
12,0.13653969764709473,001-2014,7,session_E,0.5333333333333333,Online,Without,2304,22,online_1
13,0.13660097122192383,001-2014,7,session_T,0.5166666666666667,Online,Without,2304,22,online_1
14,0.13949871063232422,001-2014,8,session_E,0.8916666666666667,Online,Without,2304,22,online_1
15,0.14972972869873047,001-2014,8,session_T,0.8,Online,Without,2304,22,online_1
16,0.14722871780395508,001-2014,9,session_E,0.6333333333333333,Online,Without,2304,22,online_1
17,0.13662481307983398,001-2014,9,session_T,0.7333333333333333,Online,Without,2304,22,online_1
