,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.20327019691467285,001-2014,1,session_E,0.725,Online,Without,2304,22,online_1
1,0.13394927978515625,001-2014,1,session_T,0.775,Online,Without,2304,22,online_1
2,0.13938140869140625,001-2014,2,session_E,0.5583333333333333,Online,Without,2304,22,online_1
3,0.14417266845703125,001-2014,2,session_T,0.5166666666666667,Online,Without,2304,22,online_1
4,0.1437695026397705,001-2014,3,session_E,0.8416666666666667,Online,Without,2304,22,online_1
5,0.14399313926696777,001-2014,3,session_T,0.925,Online,Without,2304,22,online_1
6,0.13988184928894043,001-2014,4,session_E,0.6666666666666666,Online,Without,2304,22,online_1
7,0.13804149627685547,001-2014,4,session_T,0.6083333333333333,Online,Without,2304,22,online_1
8,0.13341283798217773,001-2014,5,session_E,0.6083333333333333,Online,Without,2304,22,online_1
9,0.13036346435546875,001-2014,5,session_T,0.49166666666666664,Online,Without,2304,22,online_1
10,0.129730224609375,001-2014,6,session_E,0.6083333333333333,Online,Without,2304,22,online_1
11,0.12999463081359863,001-2014,6,session_T,0.6666666666666666,Online,Without,2304,22,online_1
12,0.14712738990783691,001-2014,7,session_E,0.5833333333333334,Online,Without,2304,22,online_1
13,0.13703560829162598,001-2014,7,session_T,0.625,Online,Without,2304,22,online_1
14,0.1333456039428711,001-2014,8,session_E,0.7583333333333333,Online,Without,2304,22,online_1
15,0.13562798500061035,001-2014,8,session_T,0.725,Online,Without,2304,22,online_1
16,0.13309383392333984,001-2014,9,session_E,0.6416666666666667,Online,Without,2304,22,online_1
17,0.13747048377990723,001-2014,9,session_T,0.825,Online,Without,2304,22,online_1
