,time,subject,test,session,score,n_samples,n_channels,dataset,pipeline
57,24.682045936584473,8,2,both,0.4849054783950617,288,22,001-2014,EEGNetv4_Without_EA
58,24.682045936584473,8,3,both,0.4712094907407408,288,22,001-2014,EEGNetv4_Without_EA
59,24.682045936584473,8,4,both,0.42158564814814814,288,22,001-2014,EEGNetv4_Without_EA
60,24.682045936584473,8,5,both,0.4924286265432099,288,22,001-2014,EEGNetv4_Without_EA
61,24.682045936584473,8,6,both,0.48562885802469136,288,22,001-2014,EEGNetv4_Without_EA
62,24.682045936584473,8,7,both,0.5333719135802469,288,22,001-2014,EEGNetv4_Without_EA
63,24.682045936584473,8,9,both,0.5387249228395061,288,22,001-2014,EEGNetv4_Without_EA
64,22.30309534072876,9,1,both,0.4654706790123457,288,22,001-2014,EEGNetv4_Without_EA
65,22.30309534072876,9,2,both,0.5132860725308641,288,22,001-2014,EEGNetv4_Without_EA
66,22.30309534072876,9,3,both,0.5262827932098766,288,22,001-2014,EEGNetv4_Without_EA
67,22.30309534072876,9,4,both,0.46465084876543206,288,22,001-2014,EEGNetv4_Without_EA
68,22.30309534072876,9,5,both,0.42828896604938277,288,22,001-2014,EEGNetv4_Without_EA
69,22.30309534072876,9,6,both,0.5636815200617284,288,22,001-2014,EEGNetv4_Without_EA
70,22.30309534072876,9,7,both,0.5143470293209877,288,22,001-2014,EEGNetv4_Without_EA
71,22.30309534072876,9,8,both,0.5699990354938271,288,22,001-2014,EEGNetv4_Without_EA
