,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.15731000900268555,Schirrmeister2017,1,session_0,0.7175925925925926,Online,Without,6360,22,online_3
1,0.15264582633972168,Schirrmeister2017,2,session_0,0.6162280701754386,Online,Without,6120,22,online_3
2,0.1485743522644043,Schirrmeister2017,3,session_0,0.775,Online,Without,6096,22,online_3
3,0.1499340534210205,Schirrmeister2017,4,session_0,0.9345238095238095,Online,Without,6072,22,online_3
4,0.14580869674682617,Schirrmeister2017,5,session_0,0.6740196078431373,Online,Without,6168,22,online_3
5,0.16016483306884766,Schirrmeister2017,6,session_0,0.5479166666666667,Online,Without,6096,22,online_3
6,0.14603900909423828,Schirrmeister2017,7,session_0,0.5625,Online,Without,6096,22,online_3
7,0.1475532054901123,Schirrmeister2017,8,session_0,0.6119791666666666,Online,Without,6192,22,online_3
8,0.15575528144836426,Schirrmeister2017,9,session_0,0.5375,Online,Without,6096,22,online_3
9,0.14656662940979004,Schirrmeister2017,10,session_0,0.8583333333333333,Online,Without,6096,22,online_3
10,0.1459345817565918,Schirrmeister2017,11,session_0,0.5770833333333333,Online,Without,6096,22,online_3
11,0.14585566520690918,Schirrmeister2017,12,session_0,0.7708333333333334,Online,Without,6096,22,online_3
12,0.16300010681152344,Schirrmeister2017,13,session_0,0.5745614035087719,Online,Without,6120,22,online_3
13,0.15299654006958008,Schirrmeister2017,14,session_0,0.7354166666666667,Online,Without,6096,22,online_3
