,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.15904521942138672,Schirrmeister2017,1,session_0,0.6527777777777778,Online,Without,6360,22,online_3
1,0.12072372436523438,Schirrmeister2017,2,session_0,0.8333333333333334,Online,Without,6120,22,online_3
2,0.13745832443237305,Schirrmeister2017,3,session_0,0.7791666666666667,Online,Without,6096,22,online_3
3,0.12004756927490234,Schirrmeister2017,4,session_0,0.8234126984126984,Online,Without,6072,22,online_3
4,0.11955118179321289,Schirrmeister2017,5,session_0,0.6911764705882353,Online,Without,6168,22,online_3
5,0.1223764419555664,Schirrmeister2017,6,session_0,0.6270833333333333,Online,Without,6096,22,online_3
6,0.11397099494934082,Schirrmeister2017,7,session_0,0.5708333333333333,Online,Without,6096,22,online_3
7,0.11906218528747559,Schirrmeister2017,8,session_0,0.6848958333333334,Online,Without,6192,22,online_3
8,0.1381850242614746,Schirrmeister2017,9,session_0,0.5875,Online,Without,6096,22,online_3
9,0.11800622940063477,Schirrmeister2017,10,session_0,0.7854166666666667,Online,Without,6096,22,online_3
10,0.12210988998413086,Schirrmeister2017,11,session_0,0.5291666666666667,Online,Without,6096,22,online_3
11,0.11643624305725098,Schirrmeister2017,12,session_0,0.84375,Online,Without,6096,22,online_3
12,0.12866687774658203,Schirrmeister2017,13,session_0,0.5460526315789473,Online,Without,6120,22,online_3
13,0.11765336990356445,Schirrmeister2017,14,session_0,0.7895833333333333,Online,Without,6096,22,online_3
