,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.13392257690429688,001-2014,1,session_E,0.8333333333333334,Online,Without,2304,22,online_1
1,0.13022375106811523,001-2014,1,session_T,0.8,Online,Without,2304,22,online_1
2,0.1372981071472168,001-2014,2,session_E,0.5333333333333333,Online,Without,2304,22,online_1
3,0.12567996978759766,001-2014,2,session_T,0.5416666666666666,Online,Without,2304,22,online_1
4,0.1336069107055664,001-2014,3,session_E,0.8166666666666667,Online,Without,2304,22,online_1
5,0.12543535232543945,001-2014,3,session_T,0.9333333333333333,Online,Without,2304,22,online_1
6,0.12945318222045898,001-2014,4,session_E,0.5916666666666667,Online,Without,2304,22,online_1
7,0.12549710273742676,001-2014,4,session_T,0.7,Online,Without,2304,22,online_1
8,0.13255047798156738,001-2014,5,session_E,0.55,Online,Without,2304,22,online_1
9,0.13495826721191406,001-2014,5,session_T,0.5916666666666667,Online,Without,2304,22,online_1
10,0.12513446807861328,001-2014,6,session_E,0.6,Online,Without,2304,22,online_1
11,0.12477707862854004,001-2014,6,session_T,0.5333333333333333,Online,Without,2304,22,online_1
12,0.12532901763916016,001-2014,7,session_E,0.7333333333333333,Online,Without,2304,22,online_1
13,0.1316852569580078,001-2014,7,session_T,0.6083333333333333,Online,Without,2304,22,online_1
14,0.13727116584777832,001-2014,8,session_E,0.8416666666666667,Online,Without,2304,22,online_1
15,0.1268160343170166,001-2014,8,session_T,0.8916666666666667,Online,Without,2304,22,online_1
16,0.13029074668884277,001-2014,9,session_E,0.5,Online,Without,2304,22,online_1
17,0.12299537658691406,001-2014,9,session_T,0.7666666666666667,Online,Without,2304,22,online_1
