,time,dataset,subject,session,score,type,ft,n_samples,n_channels,pipeline,exp
5,62.33715009689331,001-2014,3,session_T,0.9166666666666666,Online,With,2328,22,EEGNetv4_EA,fine-tuning
6,69.3374514579773,001-2014,4,session_E,0.6916666666666667,Online,With,2328,22,EEGNetv4_EA,fine-tuning
7,133.77108645439148,001-2014,4,session_T,0.625,Online,With,2328,22,EEGNetv4_EA,fine-tuning
8,66.47530508041382,001-2014,5,session_E,0.6,Online,With,2328,22,EEGNetv4_EA,fine-tuning
9,67.54565572738647,001-2014,5,session_T,0.6416666666666667,Online,With,2328,22,EEGNetv4_EA,fine-tuning
10,63.46282482147217,001-2014,6,session_E,0.7333333333333333,Online,With,2328,22,EEGNetv4_EA,fine-tuning
11,64.8126015663147,001-2014,6,session_T,0.75,Online,With,2328,22,EEGNetv4_EA,fine-tuning
12,67.19416666030884,001-2014,7,session_E,0.7083333333333334,Online,With,2328,22,EEGNetv4_EA,fine-tuning
13,107.09551501274109,001-2014,7,session_T,0.6833333333333333,Online,With,2328,22,EEGNetv4_EA,fine-tuning
14,63.460344314575195,001-2014,8,session_E,0.9083333333333333,Online,With,2328,22,EEGNetv4_EA,fine-tuning
15,69.6625669002533,001-2014,8,session_T,0.8166666666666667,Online,With,2328,22,EEGNetv4_EA,fine-tuning
16,67.86495852470398,001-2014,9,session_E,0.6333333333333333,Online,With,2328,22,EEGNetv4_EA,fine-tuning
17,87.59550261497498,001-2014,9,session_T,0.8583333333333333,Online,With,2328,22,EEGNetv4_EA,fine-tuning
