,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.20033836364746094,001-2014,1,session_E,0.7333333333333333,Online,Without,2304,22,online_3
1,0.1696782112121582,001-2014,1,session_T,0.6416666666666667,Online,Without,2304,22,online_3
2,0.14771318435668945,001-2014,2,session_E,0.5666666666666667,Online,Without,2304,22,online_3
3,0.14807748794555664,001-2014,2,session_T,0.55,Online,Without,2304,22,online_3
4,0.14713692665100098,001-2014,3,session_E,0.9416666666666667,Online,Without,2304,22,online_3
5,0.14710140228271484,001-2014,3,session_T,0.8583333333333333,Online,Without,2304,22,online_3
6,0.14722371101379395,001-2014,4,session_E,0.6833333333333333,Online,Without,2304,22,online_3
7,0.14645147323608398,001-2014,4,session_T,0.7,Online,Without,2304,22,online_3
8,0.1457829475402832,001-2014,5,session_E,0.5833333333333334,Online,Without,2304,22,online_3
9,0.14580988883972168,001-2014,5,session_T,0.5,Online,Without,2304,22,online_3
10,0.14582204818725586,001-2014,6,session_E,0.5333333333333333,Online,Without,2304,22,online_3
11,0.14596819877624512,001-2014,6,session_T,0.7083333333333334,Online,Without,2304,22,online_3
12,0.1456618309020996,001-2014,7,session_E,0.5416666666666666,Online,Without,2304,22,online_3
13,0.1457502841949463,001-2014,7,session_T,0.5,Online,Without,2304,22,online_3
14,0.1456162929534912,001-2014,8,session_E,0.9166666666666666,Online,Without,2304,22,online_3
15,0.2637655735015869,001-2014,8,session_T,0.8916666666666667,Online,Without,2304,22,online_3
16,0.14664411544799805,001-2014,9,session_E,0.6416666666666667,Online,Without,2304,22,online_3
17,0.14610028266906738,001-2014,9,session_T,0.7166666666666667,Online,Without,2304,22,online_3
