,subject,n_test_runs,test_session,score,time,n_samples,n_channels,dataset,pipeline
0,1,0,session_E,0.9087577160493827,120.08855414390564,1152,22,001-2014,EEGNetv4_EA
1,1,1,session_E,0.9091435185185185,172.2053291797638,1176,22,001-2014,EEGNetv4_EA
2,1,2,session_E,0.9074074074074074,158.54922223091125,1200,22,001-2014,EEGNetv4_EA
3,1,3,session_E,0.9093364197530864,173.7090368270874,1224,22,001-2014,EEGNetv4_EA
4,1,4,session_E,0.9137731481481481,165.9778597354889,1248,22,001-2014,EEGNetv4_EA
5,1,5,session_E,0.9130015432098766,174.51915454864502,1272,22,001-2014,EEGNetv4_EA
6,1,6,session_E,0.9184027777777778,250.26116681098938,1296,22,001-2014,EEGNetv4_EA
7,2,0,session_E,0.6051311728395062,170.0955526828766,1152,22,001-2014,EEGNetv4_EA
8,2,1,session_E,0.6095679012345678,275.3158938884735,1176,22,001-2014,EEGNetv4_EA
9,2,2,session_E,0.6209490740740741,223.97115349769592,1200,22,001-2014,EEGNetv4_EA
10,2,3,session_E,0.6161265432098765,213.40309691429138,1224,22,001-2014,EEGNetv4_EA
11,2,4,session_E,0.621141975308642,305.6005895137787,1248,22,001-2014,EEGNetv4_EA
12,2,5,session_E,0.6309799382716049,327.11298727989197,1272,22,001-2014,EEGNetv4_EA
13,2,6,session_E,0.6350308641975309,374.60545659065247,1296,22,001-2014,EEGNetv4_EA
14,3,0,session_E,0.9924768518518519,206.50854182243347,1152,22,001-2014,EEGNetv4_EA
15,3,1,session_E,0.9922839506172839,186.00714373588562,1176,22,001-2014,EEGNetv4_EA
16,3,2,session_E,0.9924768518518519,206.30830216407776,1200,22,001-2014,EEGNetv4_EA
17,3,3,session_E,0.9928626543209876,195.65960144996643,1224,22,001-2014,EEGNetv4_EA
18,3,4,session_E,0.9934413580246914,194.85836720466614,1248,22,001-2014,EEGNetv4_EA
19,3,5,session_E,0.9932484567901234,181.46593689918518,1272,22,001-2014,EEGNetv4_EA
20,3,6,session_E,0.994020061728395,186.0131561756134,1296,22,001-2014,EEGNetv4_EA
21,4,0,session_E,0.7407407407407407,185.52206873893738,1152,22,001-2014,EEGNetv4_EA
22,4,1,session_E,0.7488425925925926,173.17753505706787,1176,22,001-2014,EEGNetv4_EA
23,4,2,session_E,0.7457561728395062,166.35227417945862,1200,22,001-2014,EEGNetv4_EA
24,4,3,session_E,0.7505787037037038,171.95705151557922,1224,22,001-2014,EEGNetv4_EA
25,4,4,session_E,0.7546296296296295,173.45625376701355,1248,22,001-2014,EEGNetv4_EA
26,4,5,session_E,0.751736111111111,176.5839865207672,1272,22,001-2014,EEGNetv4_EA
27,4,6,session_E,0.7532793209876544,195.12489938735962,1296,22,001-2014,EEGNetv4_EA
28,5,0,session_E,0.6603009259259258,222.22139239311218,1152,22,001-2014,EEGNetv4_EA
29,5,1,session_E,0.6618441358024691,159.99654459953308,1176,22,001-2014,EEGNetv4_EA
30,5,2,session_E,0.6639660493827161,181.88371205329895,1200,22,001-2014,EEGNetv4_EA
31,5,3,session_E,0.6603009259259259,186.27962183952332,1224,22,001-2014,EEGNetv4_EA
32,5,4,session_E,0.6658950617283951,172.2004144191742,1248,22,001-2014,EEGNetv4_EA
