,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0,0.92843366,163.59445,2304.0,1,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
1,0.6383102,198.17801,2304.0,2,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
2,0.9982639,196.94499,2304.0,3,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
3,0.8265818,193.01053,2304.0,4,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
4,0.67669755,237.98814,2304.0,5,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
5,0.76929015,140.85591,2304.0,6,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
6,0.70910496,214.92734,2304.0,7,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
7,0.98919755,224.43027,2304.0,8,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
8,0.96219134,267.95724,2304.0,9,session_E,22,2,001-2014,EEGNetv4_EA_Frozen
