,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.11826944351196289,Schirrmeister2017,1,session_0,0.7129629629629629,Online,Without,6360,22,online_5
1,0.11205267906188965,Schirrmeister2017,2,session_0,0.8245614035087719,Online,Without,6120,22,online_5
2,0.1118619441986084,Schirrmeister2017,3,session_0,0.9229166666666667,Online,Without,6096,22,online_5
3,0.1106114387512207,Schirrmeister2017,4,session_0,0.9444444444444444,Online,Without,6072,22,online_5
4,0.11140155792236328,Schirrmeister2017,5,session_0,0.7720588235294118,Online,Without,6168,22,online_5
5,0.11074185371398926,Schirrmeister2017,6,session_0,0.6333333333333333,Online,Without,6096,22,online_5
6,0.11037182807922363,Schirrmeister2017,7,session_0,0.6229166666666667,Online,Without,6096,22,online_5
7,0.11669683456420898,Schirrmeister2017,8,session_0,0.7734375,Online,Without,6192,22,online_5
8,0.11251544952392578,Schirrmeister2017,9,session_0,0.5479166666666667,Online,Without,6096,22,online_5
9,0.11109304428100586,Schirrmeister2017,10,session_0,0.8229166666666666,Online,Without,6096,22,online_5
10,0.11029386520385742,Schirrmeister2017,11,session_0,0.58125,Online,Without,6096,22,online_5
11,0.11060070991516113,Schirrmeister2017,12,session_0,0.9083333333333333,Online,Without,6096,22,online_5
12,0.10997700691223145,Schirrmeister2017,13,session_0,0.6622807017543859,Online,Without,6120,22,online_5
13,0.1105349063873291,Schirrmeister2017,14,session_0,0.8833333333333333,Online,Without,6096,22,online_5
