,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.15882134437561035,Schirrmeister2017,1,session_0,0.6805555555555556,Online,Without,6360,22,online_1
1,0.13732481002807617,Schirrmeister2017,2,session_0,0.5285087719298246,Online,Without,6120,22,online_1
2,0.1420588493347168,Schirrmeister2017,3,session_0,0.7145833333333333,Online,Without,6096,22,online_1
3,0.13990426063537598,Schirrmeister2017,4,session_0,0.9365079365079365,Online,Without,6072,22,online_1
4,0.13356351852416992,Schirrmeister2017,5,session_0,0.6642156862745098,Online,Without,6168,22,online_1
5,0.1331806182861328,Schirrmeister2017,6,session_0,0.5666666666666667,Online,Without,6096,22,online_1
6,0.13270044326782227,Schirrmeister2017,7,session_0,0.5354166666666667,Online,Without,6096,22,online_1
7,0.13409113883972168,Schirrmeister2017,8,session_0,0.65625,Online,Without,6192,22,online_1
8,0.1335902214050293,Schirrmeister2017,9,session_0,0.5416666666666666,Online,Without,6096,22,online_1
9,0.13637065887451172,Schirrmeister2017,10,session_0,0.94375,Online,Without,6096,22,online_1
10,0.13288378715515137,Schirrmeister2017,11,session_0,0.5208333333333334,Online,Without,6096,22,online_1
11,0.13394761085510254,Schirrmeister2017,12,session_0,0.7479166666666667,Online,Without,6096,22,online_1
12,0.13388419151306152,Schirrmeister2017,13,session_0,0.543859649122807,Online,Without,6120,22,online_1
13,0.1360797882080078,Schirrmeister2017,14,session_0,0.6208333333333333,Online,Without,6096,22,online_1
