,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.30319905281066895,Schirrmeister2017,1,session_0,0.6759259259259259,Online,Without,6360,22,online_5
1,0.15201044082641602,Schirrmeister2017,2,session_0,0.8377192982456141,Online,Without,6120,22,online_5
2,0.1503159999847412,Schirrmeister2017,3,session_0,0.7104166666666667,Online,Without,6096,22,online_5
3,0.15163683891296387,Schirrmeister2017,4,session_0,0.7956349206349206,Online,Without,6072,22,online_5
4,0.1531059741973877,Schirrmeister2017,5,session_0,0.6421568627450981,Online,Without,6168,22,online_5
5,0.14858675003051758,Schirrmeister2017,6,session_0,0.6083333333333333,Online,Without,6096,22,online_5
6,0.14969348907470703,Schirrmeister2017,7,session_0,0.5770833333333333,Online,Without,6096,22,online_5
7,0.14850234985351562,Schirrmeister2017,8,session_0,0.6927083333333334,Online,Without,6192,22,online_5
8,0.15128111839294434,Schirrmeister2017,9,session_0,0.5916666666666667,Online,Without,6096,22,online_5
9,0.15036511421203613,Schirrmeister2017,10,session_0,0.725,Online,Without,6096,22,online_5
10,0.15030145645141602,Schirrmeister2017,11,session_0,0.5604166666666667,Online,Without,6096,22,online_5
11,0.15032625198364258,Schirrmeister2017,12,session_0,0.9041666666666667,Online,Without,6096,22,online_5
12,0.14992403984069824,Schirrmeister2017,13,session_0,0.5745614035087719,Online,Without,6120,22,online_5
13,0.15969467163085938,Schirrmeister2017,14,session_0,0.7729166666666667,Online,Without,6096,22,online_5
