,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.27913999557495117,001-2014,1,session_E,0.7083333333333334,Online,Without,2304,22,online_5
1,0.14425420761108398,001-2014,1,session_T,0.825,Online,Without,2304,22,online_5
2,0.14280486106872559,001-2014,2,session_E,0.48333333333333334,Online,Without,2304,22,online_5
3,0.14245271682739258,001-2014,2,session_T,0.5833333333333334,Online,Without,2304,22,online_5
4,0.14254260063171387,001-2014,3,session_E,0.8833333333333333,Online,Without,2304,22,online_5
5,0.14259696006774902,001-2014,3,session_T,0.875,Online,Without,2304,22,online_5
6,0.14286184310913086,001-2014,4,session_E,0.7083333333333334,Online,Without,2304,22,online_5
7,0.14179348945617676,001-2014,4,session_T,0.7666666666666667,Online,Without,2304,22,online_5
8,0.14136123657226562,001-2014,5,session_E,0.575,Online,Without,2304,22,online_5
9,0.14122819900512695,001-2014,5,session_T,0.5583333333333333,Online,Without,2304,22,online_5
10,0.14167380332946777,001-2014,6,session_E,0.575,Online,Without,2304,22,online_5
11,0.14143919944763184,001-2014,6,session_T,0.625,Online,Without,2304,22,online_5
12,0.1414802074432373,001-2014,7,session_E,0.6166666666666667,Online,Without,2304,22,online_5
13,0.14182806015014648,001-2014,7,session_T,0.6333333333333333,Online,Without,2304,22,online_5
14,0.14148402214050293,001-2014,8,session_E,0.875,Online,Without,2304,22,online_5
15,0.14783620834350586,001-2014,8,session_T,0.8833333333333333,Online,Without,2304,22,online_5
16,0.14179682731628418,001-2014,9,session_E,0.6,Online,Without,2304,22,online_5
17,0.14389824867248535,001-2014,9,session_T,0.7666666666666667,Online,Without,2304,22,online_5
