,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.14752888679504395,001-2014,1,session_E,0.8,Online,Without,2304,22,online_1
1,0.13083219528198242,001-2014,1,session_T,0.7416666666666667,Online,Without,2304,22,online_1
2,0.13628077507019043,001-2014,2,session_E,0.525,Online,Without,2304,22,online_1
3,0.1318972110748291,001-2014,2,session_T,0.48333333333333334,Online,Without,2304,22,online_1
4,0.12889647483825684,001-2014,3,session_E,0.8916666666666667,Online,Without,2304,22,online_1
5,0.1277022361755371,001-2014,3,session_T,0.925,Online,Without,2304,22,online_1
6,0.13057351112365723,001-2014,4,session_E,0.7166666666666667,Online,Without,2304,22,online_1
7,0.1314864158630371,001-2014,4,session_T,0.7,Online,Without,2304,22,online_1
8,0.13466596603393555,001-2014,5,session_E,0.5166666666666667,Online,Without,2304,22,online_1
9,0.13601231575012207,001-2014,5,session_T,0.5166666666666667,Online,Without,2304,22,online_1
10,0.13494515419006348,001-2014,6,session_E,0.5166666666666667,Online,Without,2304,22,online_1
11,0.14480328559875488,001-2014,6,session_T,0.6083333333333333,Online,Without,2304,22,online_1
12,0.13729381561279297,001-2014,7,session_E,0.49166666666666664,Online,Without,2304,22,online_1
13,0.13109445571899414,001-2014,7,session_T,0.5833333333333334,Online,Without,2304,22,online_1
14,0.13599610328674316,001-2014,8,session_E,0.8166666666666667,Online,Without,2304,22,online_1
15,0.13495779037475586,001-2014,8,session_T,0.8333333333333334,Online,Without,2304,22,online_1
16,0.13550162315368652,001-2014,9,session_E,0.7,Online,Without,2304,22,online_1
17,0.13568449020385742,001-2014,9,session_T,0.7416666666666667,Online,Without,2304,22,online_1
