,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.1351759433746338,001-2014,1,session_E,0.6333333333333333,Online,Without,2304,22,online_5
1,0.11856579780578613,001-2014,1,session_T,0.85,Online,Without,2304,22,online_5
2,0.11923384666442871,001-2014,2,session_E,0.5166666666666667,Online,Without,2304,22,online_5
3,0.11713242530822754,001-2014,2,session_T,0.625,Online,Without,2304,22,online_5
4,0.11781001091003418,001-2014,3,session_E,0.8833333333333333,Online,Without,2304,22,online_5
5,0.12038016319274902,001-2014,3,session_T,0.8833333333333333,Online,Without,2304,22,online_5
6,0.11764025688171387,001-2014,4,session_E,0.6833333333333333,Online,Without,2304,22,online_5
7,0.11540007591247559,001-2014,4,session_T,0.6833333333333333,Online,Without,2304,22,online_5
8,0.11438250541687012,001-2014,5,session_E,0.55,Online,Without,2304,22,online_5
9,0.1161954402923584,001-2014,5,session_T,0.5,Online,Without,2304,22,online_5
10,0.11182379722595215,001-2014,6,session_E,0.625,Online,Without,2304,22,online_5
11,0.11852073669433594,001-2014,6,session_T,0.7083333333333334,Online,Without,2304,22,online_5
12,0.11524009704589844,001-2014,7,session_E,0.6,Online,Without,2304,22,online_5
13,0.11203646659851074,001-2014,7,session_T,0.7,Online,Without,2304,22,online_5
14,0.11256814002990723,001-2014,8,session_E,0.875,Online,Without,2304,22,online_5
15,0.1163485050201416,001-2014,8,session_T,0.7916666666666666,Online,Without,2304,22,online_5
16,0.11301732063293457,001-2014,9,session_E,0.7083333333333334,Online,Without,2304,22,online_5
17,0.11303949356079102,001-2014,9,session_T,0.8333333333333334,Online,Without,2304,22,online_5
