,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0,0.9474344,162.65228,2304.0,1,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
1,0.6410108,153.8738,2304.0,2,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
2,0.99556327,221.38092,2304.0,3,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
3,0.8073881,168.47455,2304.0,4,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
4,0.69695216,209.44402,2304.0,5,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
5,0.63840663,193.86626,2304.0,6,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
6,0.7966821,175.17488,2304.0,7,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
7,0.989294,208.3761,2304.0,8,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
8,0.9538966,143.32271,2304.0,9,session_E,22,2,001-2014,EEGNetv4_EA_Not_Frozen
