,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.12472271919250488,001-2014,1,session_E,0.6583333333333333,Online,Without,2304,22,online_3
1,0.11704325675964355,001-2014,1,session_T,0.825,Online,Without,2304,22,online_3
2,0.12223505973815918,001-2014,2,session_E,0.5166666666666667,Online,Without,2304,22,online_3
3,0.12355208396911621,001-2014,2,session_T,0.5416666666666666,Online,Without,2304,22,online_3
4,0.1214594841003418,001-2014,3,session_E,0.875,Online,Without,2304,22,online_3
5,0.1202392578125,001-2014,3,session_T,0.9416666666666667,Online,Without,2304,22,online_3
6,0.11750435829162598,001-2014,4,session_E,0.6916666666666667,Online,Without,2304,22,online_3
7,0.12045860290527344,001-2014,4,session_T,0.7,Online,Without,2304,22,online_3
8,0.1156160831451416,001-2014,5,session_E,0.5916666666666667,Online,Without,2304,22,online_3
9,0.11708688735961914,001-2014,5,session_T,0.5333333333333333,Online,Without,2304,22,online_3
10,0.12132120132446289,001-2014,6,session_E,0.65,Online,Without,2304,22,online_3
11,0.12088799476623535,001-2014,6,session_T,0.7166666666666667,Online,Without,2304,22,online_3
12,0.11844658851623535,001-2014,7,session_E,0.5333333333333333,Online,Without,2304,22,online_3
13,0.12290835380554199,001-2014,7,session_T,0.65,Online,Without,2304,22,online_3
14,0.12122321128845215,001-2014,8,session_E,0.875,Online,Without,2304,22,online_3
15,0.11901545524597168,001-2014,8,session_T,0.8166666666666667,Online,Without,2304,22,online_3
16,0.1235356330871582,001-2014,9,session_E,0.7916666666666666,Online,Without,2304,22,online_3
17,0.12109732627868652,001-2014,9,session_T,0.825,Online,Without,2304,22,online_3
