,time,dataset,test,session,score,type,ft,n_samples,n_channels,exp
0,0.1449887752532959,Schirrmeister2017,1,session_0,0.7083333333333334,Online,Without,6360,22,online_5
1,0.13570213317871094,Schirrmeister2017,2,session_0,0.7324561403508771,Online,Without,6120,22,online_5
2,0.1465747356414795,Schirrmeister2017,3,session_0,0.8958333333333334,Online,Without,6096,22,online_5
3,0.1291029453277588,Schirrmeister2017,4,session_0,0.9404761904761905,Online,Without,6072,22,online_5
4,0.1346285343170166,Schirrmeister2017,5,session_0,0.7524509803921569,Online,Without,6168,22,online_5
5,0.13396239280700684,Schirrmeister2017,6,session_0,0.5895833333333333,Online,Without,6096,22,online_5
6,0.1351630687713623,Schirrmeister2017,7,session_0,0.6583333333333333,Online,Without,6096,22,online_5
7,0.13789629936218262,Schirrmeister2017,8,session_0,0.6536458333333334,Online,Without,6192,22,online_5
8,0.13702654838562012,Schirrmeister2017,9,session_0,0.5541666666666667,Online,Without,6096,22,online_5
9,0.13741087913513184,Schirrmeister2017,10,session_0,0.84375,Online,Without,6096,22,online_5
10,0.1303238868713379,Schirrmeister2017,11,session_0,0.55625,Online,Without,6096,22,online_5
11,0.13503050804138184,Schirrmeister2017,12,session_0,0.8145833333333333,Online,Without,6096,22,online_5
12,0.13384509086608887,Schirrmeister2017,13,session_0,0.5964912280701754,Online,Without,6120,22,online_5
13,0.1311948299407959,Schirrmeister2017,14,session_0,0.8666666666666667,Online,Without,6096,22,online_5
